tss_id	replicon	type	strand	position	locus_tag	source_start_distance_nt	control_1	control_2	dark_1	dark_2	high_light_1	high_light_2	high_temperature_1	high_temperature_2	dark_log2fc	dark_padj	high_light_log2fc	high_light_padj	high_temperature_log2fc	high_temperature_padj
gTSS-657973	CP006471	gTSS	-	657973	M744_RS03470	533	1360	1517	702	1303	701	909	1373	547	1.46532222295658	2.51672733468009e-11	0.204840677686175	0.408806431677042	-0.135841793037476	0.687360660890516
gTSS-656729	CP006471	gTSS	-	656729	M744_RS03465	24	3041	2658	328	446	1556	1959	2648	1363	-0.851405309274135	5.25044060801498e-05	0.348289239079925	0.112061750206098	0.00529195190894337	0.986868991137824
gTSS+1582981	CP006471	gTSS	+	1582981	M744_RS08075	204	412	2003	0	3	3688	2726	9	6	-7.74332853164976	1.77485830482446e-08	2.49497535670933	0.024056495269489	-6.77390418889272	4.18261545827897e-08
gTSS-1927410	CP006471	gTSS	-	1927410	M744_RS09590	20	7669	8513	104	108	15950	17195	325	387	-4.19317593136617	2.5159196355644e-35	2.09234208800806	3.06505088494922e-10	-3.78307508059434	1.37136144698568e-28
gTSS+1188674	CP006471	gTSS	+	1188674	M744_RS06115	18	1939	2312	618	802	744	1149	2219	912	0.453510651065309	0.0503892542330713	-0.139025358281762	0.594848256073361	0.0129578411849018	0.973903504960881
gTSS+571214	CP006471	gTSS	+	571214	M744_RS02995	69	841	1063	278	416	580	795	883	338	0.559445609221869	0.0222363080713552	0.567950348861007	0.02302970867821	-0.202224220017701	0.562672638180638
gTSS+2561475	CP006471	gTSS	+	2561475	M744_RS12640	90	304	351	19	57	135	171	228	151	-1.15161227988396	0.00257849525834961	-0.05383203410447	0.899014426673427	-0.21882317477113	0.676831122903831
gTSS+470153	CP006471	gTSS	+	470153	M744_RS02485	19	852	793	163	263	310	434	444	339	0.0576523137649112	0.849618586845999	-0.107749513115089	0.742343788129668	-0.461590552430651	0.199490809522467
gTSS+469725	CP006471	gTSS	+	469725	M744_RS02485	447	449	430	52	60	167	209	448	186	-0.931921259157547	0.0023011067963149	-0.179571337059754	0.57677520453209	-0.0118553066498361	0.979399227803868
gTSS+2180117	CP006471	gTSS	+	2180117	M744_RS10790	25	3370	4378	900	1104	5269	7571	2486	1593	0.0927417296850882	0.722172725325286	1.7619041197139	4.88531860187075e-13	-0.356716164797023	0.266636632723016
gTSS-2300060	CP006471	gTSS	-	2300060	M744_RS11365	668	127	180	2	3	204	333	149	56	-3.92597316842282	1.6427019246558e-07	1.83045334297242	5.0886976836237e-07	-0.14237624369028	0.812141768256572
gTSS+2265074	CP006471	gTSS	+	2265074	M744_RS11205	936	340	308	13	9	336	531	431	199	-2.83367667217749	1.31491218253179e-11	1.44749462805382	6.80366850427744e-07	0.44360950939032	0.243463826461186
gTSS+2265778	CP006471	gTSS	+	2265778	M744_RS11205	232	354	321	74	132	82	79	382	195	0.284414748604471	0.368926519846528	-1.0057732908549	0.00154975872313832	0.281774291815149	0.499717299490457
gTSS-355466	CP006471	gTSS	-	355466	M744_RS01910	37	665	690	35	73	534	647	958	454	-1.65959954559968	1.53221587305897e-09	0.84969397263202	0.000570100646992672	0.549606194655928	0.0630861702411127
gTSS+2441694	CP006471	gTSS	+	2441694	M744_RS12015	23	2280	2434	523	853	1808	2368	1025	580	0.227916235708277	0.299282326545161	0.866759432436055	5.03091661653319e-05	-1.02023591256433	1.74719358949996e-05
gTSS-728069	CP006471	gTSS	-	728069	M744_RS03805	19	831	620	404	956	108	128	779	501	1.86192311891053	5.98952670304554e-11	-1.57018474234713	2.73065704088914e-07	0.388534787801137	0.314421033119706
gTSS+319690	CP006471	gTSS	+	319690	M744_RS01695	512	3868	4060	109686	115921	1723	2109	1890	2321	6.89818092927419	9.85397605168009e-98	-0.00157340853608357	0.997200793339943	-0.171427712778754	0.744090333462682
gTSS+320094	CP006471	gTSS	+	320094	M744_RS01695	108	2518	2365	79635	84713	332	436	6056	2200	7.13968126598784	3.28951798481213e-218	-1.62659963877971	1.28411085105958e-11	1.18125784874124	6.09441169125456e-06
gTSS+320128	CP006471	gTSS	+	320128	M744_RS01695	74	8	2	1113	469	8	2	5	47	9.49890848568498	7.40121177868813e-09	1.15004531945506	0.559054688965198	3.43169772318467	0.101009460657903
gTSS+320115	CP006471	gTSS	+	320115	M744_RS01695	87	9	5	971	486	4	4	7	50	8.87275674036716	4.75964977957553e-11	0.253896186255275	0.886464300667185	3.05128225820025	0.0728747481959344
gTSS+319796	CP006471	gTSS	+	319796	M744_RS01695	406	1	8	852	376	4	7	0	20	9.27263071293073	8.47184011676473e-06	1.30518918085107	0.595637075246845	2.26546736113782	0.443913093704639
gTSS-213857	CP006471	gTSS	-	213857	M744_RS01140	51	1961	2271	480	1001	1115	1465	1150	669	0.456204323203818	0.0625627013417574	0.327124095736685	0.206443885165319	-0.676105464001411	0.0189476033683909
gTSS+319841	CP006471	gTSS	+	319841	M744_RS01695	361	2	4	646	288	2	4	0	19	9.46417753468088	1.28599610246922e-06	1.01200142974636	0.675163113811968	2.77422876470252	0.294997575960815
gTSS+319773	CP006471	gTSS	+	319773	M744_RS01695	429	1	5	645	245	8	3	0	14	9.41061361687342	4.62572814758394e-06	2.0024724601064	0.393386016774926	2.32652563598015	0.42508774043469
gTSS+320055	CP006471	gTSS	+	320055	M744_RS01695	147	1	2	606	385	8	3	3	16	10.505961503839	3.4321747388041e-12	2.99507692957292	0.0752324649709553	3.6247429056224	0.0587604492048261
gTSS+319816	CP006471	gTSS	+	319816	M744_RS01695	386	1	5	554	295	0	3	0	14	9.30321107223908	9.22916770515989e-05	-0.0804010539872144	0.979154954713992	2.33434479573365	0.497212267708156
gTSS+320079	CP006471	gTSS	+	320079	M744_RS01695	123	6	6	545	322	11	8	1	15	8.32373064871536	2.64300817805589e-09	1.74900355289167	0.269512649173313	1.4501191482029	0.481371710200975
gTSS+320156	CP006471	gTSS	+	320156	M744_RS01695	46	0	6	537	241	1	0	2	25	9.19606255649205	4.30603738289041e-05	-1.47624696643377	0.634203887000045	3.23169379915039	0.28230332381397
gTSS+319868	CP006471	gTSS	+	319868	M744_RS01695	334	7	6	457	253	7	3	5	17	7.92845209614353	5.80998573068264e-12	0.730367566113422	0.613608541409545	1.65919734632385	0.300437302613699
gTSS+319993	CP006471	gTSS	+	319993	M744_RS01695	209	10	5	417	275	28	11	5	17	7.66347939400733	5.33462272268103e-11	2.5098723392877	0.0475048268240094	1.45634691656419	0.383096417571038
gTSS+319968	CP006471	gTSS	+	319968	M744_RS01695	234	0	3	413	214	0	2	0	13	9.86766582075792	0.000735815351452263	0.333659798448306	0.93030387107062	3.23166802575275	0.431936536020597
gTSS+320009	CP006471	gTSS	+	320009	M744_RS01695	193	8	8	406	356	4	8	1	10	7.66811958959581	4.61311793385702e-11	0.600810494936309	0.682669217508198	0.421165350686727	0.835612226155295
gTSS+319903	CP006471	gTSS	+	319903	M744_RS01695	299	4	6	404	218	2	3	4	20	8.11796153623145	7.99187966029737e-11	0.0350353765975156	0.98431533104384	2.22149274576789	0.182739852310373
gTSS+319882	CP006471	gTSS	+	319882	M744_RS01695	320	3	6	373	201	5	1	4	16	8.15366511600884	1.6680326837151e-09	0.549130499037103	0.755033447176853	2.08206569309241	0.258037246386705
gTSS+319829	CP006471	gTSS	+	319829	M744_RS01695	373	1	5	337	178	0	2	2	13	8.58319981699784	1.68673454608064e-07	-0.621396137137017	0.792315560609819	2.3078342942631	0.306430654741727
gTSS+319809	CP006471	gTSS	+	319809	M744_RS01695	393	4	6	336	145	5	3	0	15	7.77397364460194	2.35702532867342e-05	0.774621583479359	0.732074121253486	1.68734681589458	0.534908992148255
gTSS+320187	CP006471	gTSS	+	320187	M744_RS01695	15	2	1	305	156	1	2	6	9	9.42562555584016	1.70415684210166e-22	1.04008054651537	0.478763837786174	2.94352187899499	0.0193400984108252
gTSS-2204249	CP006471	gTSS	-	2204249	M744_RS10920	103	155873	59051	332	504	1205	1201	65597	43902	-5.98901891000987	4.16391506483836e-70	-5.41355653381373	2.15750942215719e-57	-0.386961336066774	0.415020270608584
gTSS-2204398	CP006471	gTSS	-	2204398	M744_RS10920	252	85707	28847	2769	4475	983	1106	40590	23786	-1.97483007690753	1.45943990880015e-08	-4.71946749753099	1.45288018744968e-41	-0.281177018370525	0.581289556565015
gTSS-2200531	CP006471	gTSS	-	2200531	M744_RS10895	140	19802	8974	212	202	778	945	15405	14386	-4.0359860486189	1.82344626799201e-12	-3.01140162797041	2.66028076860518e-07	0.725201041114619	0.354925606772003
gTSS-2200930	CP006471	gTSS	-	2200930	M744_RS10895	539	868	860	229	357	598	580	789	438	0.450821631604674	0.070377692628723	0.513086603032164	0.0427228071500053	0.0355336844483305	0.934667356214831
gTSS-2202691	CP006471	gTSS	-	2202691	M744_RS10905	584	419	281	56	85	44	64	431	234	-0.296048777903045	0.393598655267431	-1.65860608770586	1.61655591364748e-06	0.450793444803198	0.277154262605554
gTSS-2202902	CP006471	gTSS	-	2202902	M744_RS10905	795	318	325	36	52	60	80	206	152	-0.84994971663082	0.0216519697925281	-1.15822678055293	0.00147357833743057	-0.248569410590927	0.617019042570283
gTSS-2201173	CP006471	gTSS	-	2201173	M744_RS10900	27	348	393	3	6	484	558	224	143	-4.3538465441512	1.33922859893623e-14	1.54359735393327	9.98263123830703e-08	-0.455788702464928	0.23632641316149
gTSS-2201641	CP006471	gTSS	-	2201641	M744_RS10900	495	945	302	5	6	37	32	465	342	-4.79565261037461	1.67723796163459e-14	-3.1034922546156	1.45484330024251e-10	-0.0192688987717887	0.979399227803868
gTSS+1164133	CP006471	gTSS	+	1164133	M744_RS05995	40	20742	12748	221	383	1393	1778	11626	7433	-3.7944725817736	2.298903136104e-47	-2.35529629187333	2.5546177153489e-19	-0.241328604724544	0.520634470168972
gTSS+2469451	CP006471	gTSS	+	2469451	M744_RS12150	21	2181	1454	47	73	910	1361	1533	845	-2.90716685824849	1.49086696571136e-24	0.35358475012401	0.201146576747636	-0.0816585023540179	0.847403756743055
gTSS+1536210	CP006471	gTSS	+	1536210	M744_RS07850	175	2789	1755	4363	6325	43	42	11850	3475	3.25630834563575	1.58771394893981e-32	-4.68116664787741	9.63601369806908e-49	2.12737998315366	7.08679610086995e-13
gTSS+2495810	CP006471	gTSS	+	2495810	M744_RS12265	84	2249	1952	32	58	3165	4863	1144	646	-3.54210878413889	2.95981887494427e-39	1.96322745208269	3.40893362019092e-18	-0.695765780925163	0.0101268389827326
gTSS+2495275	CP006471	gTSS	+	2495275	M744_RS12265	619	388	357	5	9	431	563	218	120	-3.72279248825874	4.6360156736136e-15	1.45835530156668	1.2893681591787e-07	-0.617274589225801	0.0760925413596217
gTSS-750332	CP006471	gTSS	-	750332	M744_RS03910	130	2648	2382	168	250	184	319	2508	1232	-1.57189855924726	2.2634314476026e-11	-2.29922458832092	1.4745176231318e-22	0.0724372939159568	0.847403756743055
gTSS-750228	CP006471	gTSS	-	750228	M744_RS03910	26	1443	1086	17	27	1028	1412	575	388	-3.83189718649858	1.73502658549316e-29	0.987063688721701	0.000258985044341058	-0.813297093088348	0.0100971382188634
gTSS-454699	CP006471	gTSS	-	454699	M744_RS02390	660	314	316	159	275	144	186	505	197	1.46056755203135	2.95541150673291e-08	0.110295395209369	0.726785730675994	0.60155612894983	0.0634523590812424
gTSS-454678	CP006471	gTSS	-	454678	M744_RS02390	639	250	337	33	32	176	220	210	132	-1.12143851536703	0.00282070005531459	0.47684093649353	0.185497931622175	-0.223587238122943	0.65586077900266
gTSS+875881	CP006471	gTSS	+	875881	M744_RS04525	21	353	334	283	605	146	309	265	156	2.33882752980504	5.96373252035452e-15	0.412710861478482	0.215437726924072	-0.165165435480827	0.730982530782479
gTSS-580210	CP006471	gTSS	-	580210	M744_RS03035	21	2404	3015	13658	17495	600	672	4662	1889	4.56172209627222	1.2338820270156e-102	-1.03732654169987	3.99045706845918e-06	0.723593184994732	0.00458710404404049
gTSS+865648	CP006471	gTSS	+	865648	M744_RS04460	416	1576	2649	2561	4373	336	555	2765	1070	2.71045024378241	1.72800235195288e-24	-1.22322782947925	1.21130143636641e-05	0.297970698795269	0.430290969072636
gTSS+865761	CP006471	gTSS	+	865761	M744_RS04460	303	508	460	779	1161	128	172	577	252	3.02007364101165	4.87891603101446e-45	-0.648943667647238	0.00731291881206646	0.248016867359849	0.42508774043469
gTSS+865570	CP006471	gTSS	+	865570	M744_RS04460	494	568	704	113	209	117	187	356	232	0.00769186212009887	0.981771296050897	-1.03745477610853	0.000709328976573444	-0.54609073233776	0.142200598053018
gTSS+866036	CP006471	gTSS	+	866036	M744_RS04460	28	180	173	2	5	280	326	49	24	-3.64976763357702	1.55095455982181e-08	1.83098264082222	3.15128155965042e-08	-1.77963891186563	1.74719358949996e-05
gTSS+865951	CP006471	gTSS	+	865951	M744_RS04460	113	291	370	108	145	171	166	213	98	0.642900035174988	0.036576334027582	0.0914156522921551	0.797922632013412	-0.605007967468845	0.112456939294617
gTSS+865743	CP006471	gTSS	+	865743	M744_RS04460	321	436	354	29	53	112	167	446	237	-1.26850555438019	0.000127819543174642	-0.467824369494152	0.145609400725319	0.308652566754647	0.452809780110855
gTSS+66315	CP006471	gTSS	+	66315	M744_RS00360	139	8360	5608	413	592	1260	1554	8281	3764	-1.7736048499372	1.57003353921091e-14	-1.26343995475919	6.69445574442238e-08	0.267185588955282	0.399927916467291
gTSS+66418	CP006471	gTSS	+	66418	M744_RS00360	36	656	884	46	66	603	831	260	275	-1.76178454075778	1.17743724050925e-06	0.933820899769426	0.00791072539058634	-0.834817315687645	0.0458990406555978
gTSS+1428984	CP006471	gTSS	+	1428984	M744_RS07315	19	199	352	57	81	40	81	63	62	0.0234328513756613	0.961403284482028	-1.17580141106591	0.011204709735126	-1.48761989428318	0.0042401961613359
gTSS+1079087	CP006471	gTSS	+	1079087	M744_RS05630	211	438	447	41	67	56	81	383	269	-1.02744338271403	0.002274198616859	-1.65517361945224	7.15837201491161e-07	0.147334244186115	0.76445756017689
gTSS+1515223	CP006471	gTSS	+	1515223	M744_RS07735	385	312	277	2603	4173	63	51	526	183	5.53078810884223	6.28093594970918e-119	-1.30194682399653	5.13923762178927e-06	0.688996014746422	0.0223449107204957
gTSS+1515521	CP006471	gTSS	+	1515521	M744_RS07735	87	2543	1530	297	592	2162	2921	218	181	-0.216878446076313	0.499658396548879	1.36028329739347	1.03043244941048e-05	-2.72544211590924	4.62860005388768e-17
gTSS+1515331	CP006471	gTSS	+	1515331	M744_RS07735	277	1712	1210	190	363	1447	1538	1157	542	-0.415151532639572	0.109420954539623	1.09096097936469	1.55871858811358e-05	-0.293780668486788	0.391139858166252
gTSS-2319874	CP006471	gTSS	-	2319874	M744_RS11455	28	1328	1101	62	121	5745	6747	766	358	-1.73824328828881	3.65795642218017e-13	3.41407694837814	3.64482389668701e-58	-0.624312770868203	0.0176428925718383
gTSS-2320155	CP006471	gTSS	-	2320155	M744_RS11455	309	24	20	404	680	1	5	50	11	6.62296698892991	5.31059446984712e-75	-1.83914113679829	0.0132630352509561	0.874848606792862	0.0956018889519669
gTSS-772286	CP006471	gTSS	-	772286	M744_RS04010	23	796	1273	318	521	379	609	583	322	0.700334499379329	0.0127803240164435	-0.0419966381204363	0.900957852831331	-0.666165641159506	0.0520279287078512
gTSS-397431	CP006471	gTSS	-	397431	M744_RS02110	22	753	871	176	241	731	1113	512	270	0.0650548276527395	0.805910653362895	1.21259968166009	4.29952873603635e-07	-0.539343814719453	0.0691390342058426
gTSS-397533	CP006471	gTSS	-	397533	M744_RS02110	124	1477	974	243	293	411	348	1424	748	-0.146824078769118	0.631689839496029	-0.613553431419196	0.0418054213100333	0.343822671576355	0.376825330648061
gTSS+395250	CP006471	gTSS	+	395250	M744_RS02100	17	675	508	71	73	1485	1991	654	255	-0.984552875893049	0.000469074580493473	2.59565733615948	1.17920008352487e-24	0.0650126832150898	0.880029883413981
gTSS+1531198	CP006471	gTSS	+	1531198	M744_RS07820	21	388	317	43	42	312	479	251	138	-0.997256940190943	0.00279296130515949	1.19608482343301	7.73904182180116e-05	-0.333085047933194	0.428416974687578
gTSS-1514277	CP006471	gTSS	-	1514277	M744_RS07725	14	703	574	35	45	698	906	937	436	-1.96951644133167	5.07428387399845e-12	1.37210191774141	1.24226238324217e-08	0.5909435768613	0.042788727785677
gTSS-1514627	CP006471	gTSS	-	1514627	M744_RS07725	364	315	429	152	263	176	220	570	253	1.15503607968471	2.33894391275194e-05	0.134830307951876	0.67503942740796	0.619248405680057	0.0627869761671454
gTSS-1514287	CP006471	gTSS	-	1514287	M744_RS07725	24	78	63	1	0	348	457	19	22	-5.10342511810561	0.000489728168164631	3.55546074760132	2.20057911596587e-20	-1.16092333987897	0.0316207701338389
gTSS-1512595	CP006471	gTSS	-	1512595	M744_RS07710	131	820	785	71	54	779	1023	786	381	-1.6002332843221	6.02786176596039e-08	1.20875989336049	1.07322549810675e-05	0.0362496347563004	0.940624815422477
gTSS-1512951	CP006471	gTSS	-	1512951	M744_RS07710	487	446	401	63	101	450	620	427	211	-0.359158122730102	0.195767955871941	1.37541965476494	4.1143197144321e-08	0.0912134602983366	0.823684619905898
gTSS-1257297	CP006471	gTSS	-	1257297	M744_RS06475	356	3193	6058	1730	3246	1431	2161	896	1064	1.08717754235394	0.0663712139332419	-0.336971621456352	0.616796583256115	-1.50698424071932	0.0333719759498743
gTSS-1257758	CP006471	gTSS	-	1257758	M744_RS06475	817	453	422	2	4	74	66	310	144	-5.17747055343348	2.7448173940313e-14	-1.5763972035253	6.92393244513142e-06	-0.460976932784332	0.291908618913711
gTSS+1349329	CP006471	gTSS	+	1349329	M744_RS06925	382	246	214	8	9	193	257	317	91	-2.73001753136601	2.51252893348243e-08	1.0093730089215	0.00460815492765406	0.207813669837618	0.692374366406046
gTSS+1048167	CP006471	gTSS	+	1048167	M744_RS05460	24	1223	1032	76	77	785	977	677	391	-1.82597077726742	2.67753118093912e-11	0.690595916697228	0.00848495424680962	-0.538349767814754	0.0895313784429024
gTSS-1262512	CP006471	gTSS	-	1262512	M744_RS06510	20	1044	829	28	43	1394	1603	776	356	-2.70675586812121	2.68338253301638e-21	1.73141391440248	8.15873439488357e-14	-0.243406703750255	0.459985209051753
gTSS-2415677	CP006471	gTSS	-	2415677	M744_RS11890	27	2177	1801	26	20	4725	6072	753	526	-4.37830988885929	5.98678316076507e-40	2.48444152820384	4.60361963707184e-22	-1.04728561232441	0.000456597528996174
gTSS-2415825	CP006471	gTSS	-	2415825	M744_RS11890	175	1101	869	17	38	595	680	587	356	-3.17107174656003	2.60572776180599e-22	0.425898205724022	0.132559814061275	-0.510599461930771	0.130640406792645
gTSS-1291824	CP006471	gTSS	-	1291824	M744_RS06650	190	591	748	215	273	409	505	776	337	0.580028986274321	0.0218522093470863	0.49496680598085	0.0567824764133302	0.201795696572189	0.571816355057614
gTSS+1559250	CP006471	gTSS	+	1559250	M744_RS07950	203	1059	739	185	213	1243	1144	765	623	-0.12373240449932	0.714573823795981	1.48108318851336	2.55174250454285e-06	0.259088604885114	0.566337359199991
gTSS+1559429	CP006471	gTSS	+	1559429	M744_RS07950	24	2378	2489	28	39	1171	1101	2589	1119	-4.16271043797736	2.16849117218926e-47	-0.0302114386393145	0.914772583314661	0.0745132416255612	0.845688380163755
gTSS+1559145	CP006471	gTSS	+	1559145	M744_RS07950	308	100	143	250	147	73	54	104	323	2.85559193525669	0.00608224475106531	0.151242120312926	0.904568457839543	1.74649673908382	0.192347757972993
gTSS+1559285	CP006471	gTSS	+	1559285	M744_RS07950	168	46	50	190	81	48	32	20	334	3.68480765097081	0.0165310950325396	0.833740242258708	0.639817170175441	2.97435294390068	0.122819547390226
gTSS+1558642	CP006471	gTSS	+	1558642	M744_RS07950	811	450.5	373.5	35.5	75.5	155.5	196	287	142	-0.920055474065317	0.00448343593066277	-0.184187338119345	0.591437866585054	-0.439433578624102	0.262833537609773
gTSS-2450044	CP006471	gTSS	-	2450044	M744_RS12045	0	1528	1071	34	61	1095	1391	1213	581	-2.77119837597781	1.06094751950895e-22	0.98126689742396	8.3018995196363e-05	-0.0407001885469494	0.926359826734313
gTSS+497190	CP006471	gTSS	+	497190	M744_RS02630	1	1027	563	7	16	734	1357	828	450	-4.11301350372299	4.65680675357082e-21	1.41082671383369	1.10995631645628e-05	0.212004733669253	0.652551717700073
gTSS+497074	CP006471	gTSS	+	497074	M744_RS02630	117	91	318	69	165	31	41	46	64	1.14585956267789	0.0383704958506106	-1.46783834376769	0.0126881081695014	-1.15562111224969	0.0958122536816856
gTSS-2272864	CP006471	gTSS	-	2272864	M744_RS11240	587	3632	6037	1171	1773	2368	2879	2058	1047	0.297458624686302	0.254596052478335	0.164566018890892	0.569247751386927	-1.13162779126349	7.71318079680852e-05
gTSS+623972	CP006471	gTSS	+	623972	M744_RS03275	280	139	231	313	294	328	505	92	89	2.79389976621533	1.53193557572425e-14	2.1981773508552	3.25221486527394e-09	-0.38152387390566	0.479915122416698
